TimeUNIX/UTC,TimestampUTC,Hsigm,Tps,Dpdeg,
1668374695,2022-11-13T21:24:55.000Z,2.36,7.3,237.777,
1668376495,2022-11-13T21:54:55.000Z,2.33,6.82,237.589,
1668378295,2022-11-13T22:24:55.000Z,2.23,6.82,235.897,
1668380095,2022-11-13T22:54:55.000Z,2.36,7.3,235.884,
1668381895,2022-11-13T23:24:55.000Z,2.2,7.3,235.233,
1668383695,2022-11-13T23:54:55.000Z,1.99,6.82,230.782,
1668385495,2022-11-14T00:24:55.000Z,2.05,6.4,230.812,
1668387295,2022-11-14T00:54:55.000Z,1.96,6.02,227.792,
1668389095,2022-11-14T01:24:55.000Z,1.75,6.82,229.931,
1668390895,2022-11-14T01:54:55.000Z,1.73,6.82,232.13,
1668392695,2022-11-14T02:24:55.000Z,1.64,6.4,228.462,
1668394495,2022-11-14T02:54:55.000Z,1.53,6.4,232.369,
1668396295,2022-11-14T03:24:55.000Z,1.36,6.82,241.049,
1668398095,2022-11-14T03:54:55.000Z,1.36,6.82,240.749,
1668399895,2022-11-14T04:24:55.000Z,1.25,6.4,246.487,
1668401695,2022-11-14T04:54:55.000Z,1.18,6.4,246.202,
1668403495,2022-11-14T05:24:55.000Z,1.15,6.02,245.078,
1668405295,2022-11-14T05:54:55.000Z,1.05,5.38,240.983,
1668407095,2022-11-14T06:24:55.000Z,1.03,5.38,247.342,
1668408895,2022-11-14T06:54:55.000Z,1.02,5.38,244.675,
1668410695,2022-11-14T07:24:55.000Z,1.01,5.68,248.753,
1668412495,2022-11-14T07:54:55.000Z,1.05,6.02,250.632,
1668414295,2022-11-14T08:24:55.000Z,0.97,4.86,249.679,
1668416095,2022-11-14T08:54:55.000Z,0.98,5.68,253.147,
1668417895,2022-11-14T09:24:55.000Z,0.96,5.68,251.737,
1668419695,2022-11-14T09:54:55.000Z,1.03,6.02,244.191,
1668421495,2022-11-14T10:24:55.000Z,1.05,4.08,225.23,
1668423295,2022-11-14T10:54:55.000Z,1.07,4.08,222.381,
1668425095,2022-11-14T11:24:55.000Z,1,5.12,235.305,
1668426895,2022-11-14T11:54:55.000Z,0.99,5.12,235.495,
1668428695,2022-11-14T12:24:55.000Z,0.94,4.86,238.567,
1668430495,2022-11-14T12:54:55.000Z,0.91,5.38,235.863,
1668432295,2022-11-14T13:24:55.000Z,0.87,5.68,240.367,
1668434095,2022-11-14T13:54:55.000Z,0.88,5.12,236.192,
1668435895,2022-11-14T14:24:55.000Z,0.77,4.86,227.856,
1668437695,2022-11-14T14:54:55.000Z,0.69,4.26,230.003,
1668439495,2022-11-14T15:24:55.000Z,0.7,4.64,235.169,
1668441295,2022-11-14T15:54:55.000Z,0.8,4.44,238.035,
1668443095,2022-11-14T16:24:55.000Z,0.84,5.12,250.268,
1668444895,2022-11-14T16:54:55.000Z,0.82,4.64,242.96,
1668446695,2022-11-14T17:24:55.000Z,0.85,4.44,238.844,
1668448495,2022-11-14T17:54:55.000Z,0.76,4.44,240.837,
1668450295,2022-11-14T18:24:55.000Z,0.78,4.86,242.227,1
1668452095,2022-11-14T18:54:55.000Z,0.78,4.64,236.877,
1668453895,2022-11-14T19:24:55.000Z,0.74,4.44,241.99,1
1668455695,2022-11-14T19:54:55.000Z,0.77,4.44,241.635,
1668457495,2022-11-14T20:24:55.000Z,0.77,4.64,241.365,1
1668459295,2022-11-14T20:54:55.000Z,0.78,4.44,236.122,
1668461095,2022-11-14T21:24:55.000Z,0.72,4.86,236.744,1
1668462895,2022-11-14T21:54:55.000Z,0.71,4.44,235.176,
1668464695,2022-11-14T22:24:55.000Z,0.72,4.44,231.515,1
1668466495,2022-11-14T22:54:55.000Z,0.67,4.44,231.63,
1668468295,2022-11-14T23:24:55.000Z,0.59,4.44,231.882,1
1668470095,2022-11-14T23:54:55.000Z,0.55,4.64,239.036,
1668471895,2022-11-15T00:24:55.000Z,0.49,4.64,239.906,1
1668473695,2022-11-15T00:54:55.000Z,0.59,4.08,229.907,
1668475495,2022-11-15T01:24:55.000Z,0.66,4.26,234.847,1
1668477295,2022-11-15T01:54:55.000Z,0.67,3.64,220.158,
1668479095,2022-11-15T02:24:55.000Z,0.64,4.44,235.289,1
1668480895,2022-11-15T02:54:55.000Z,0.68,4.08,224.824,
1668482695,2022-11-15T03:24:55.000Z,0.71,4.26,226.924,1
1668484495,2022-11-15T03:54:55.000Z,0.67,4.08,228.13,
1668486295,2022-11-15T04:24:55.000Z,0.67,3.52,219.289,1
1668488095,2022-11-15T04:54:55.000Z,0.6,3.92,232.348,
1668489895,2022-11-15T05:24:55.000Z,0.66,3.92,231.31,1
1668491695,2022-11-15T05:54:55.000Z,0.72,3.4,218.855,
1668493495,2022-11-15T06:24:55.000Z,0.73,3.92,233.499,1
1668495295,2022-11-15T06:54:55.000Z,0.77,4.26,236.553,
1668497095,2022-11-15T07:24:55.000Z,0.83,4.64,239.94,1
1668498895,2022-11-15T07:54:55.000Z,0.83,4.26,236.051,
1668500695,2022-11-15T08:24:55.000Z,0.81,4.26,231.927,1
1668502495,2022-11-15T08:54:55.000Z,0.79,4.08,227.592,
1668504295,2022-11-15T09:24:55.000Z,0.78,4.08,226.75,1
1668506095,2022-11-15T09:54:55.000Z,0.83,4.26,232.496,
1668507895,2022-11-15T10:24:55.000Z,0.8,4.08,225.754,1
1668509695,2022-11-15T10:54:55.000Z,0.74,4.26,222.789,
1668511495,2022-11-15T11:24:55.000Z,0.74,4.44,224.871,1
1668513295,2022-11-15T11:54:55.000Z,0.71,4.44,223.827,
1668515095,2022-11-15T12:24:55.000Z,0.7,4.44,228.351,
1668516895,2022-11-15T12:54:55.000Z,0.65,4.44,227.668,
1668518695,2022-11-15T13:24:55.000Z,0.7,4.44,224.913,1
1668520495,2022-11-15T13:54:55.000Z,0.71,4.44,225.129,
1668522295,2022-11-15T14:24:55.000Z,0.6,4.08,225.22,
1668524095,2022-11-15T14:54:55.000Z,0.6,4.26,229.082,
1668525895,2022-11-15T15:24:55.000Z,0.64,4.26,229.473,1
1668527695,2022-11-15T15:54:55.000Z,0.59,4.08,226.839,
1668529495,2022-11-15T16:24:55.000Z,0.58,4.26,240.502,1
1668531295,2022-11-15T16:54:55.000Z,0.52,4.26,232.388,
1668533095,2022-11-15T17:24:55.000Z,0.59,3.92,235.939,1
1668534895,2022-11-15T17:54:55.000Z,0.67,3.92,232.463,
1668536695,2022-11-15T18:24:55.000Z,0.59,4.26,243.373,1
1668538495,2022-11-15T18:54:55.000Z,0.53,3.78,226.918,
1668540295,2022-11-15T19:24:55.000Z,0.47,3.92,229.121,1
1668542095,2022-11-15T19:54:55.000Z,0.47,3.64,230.255,
1668543895,2022-11-15T20:24:55.000Z,0.48,3.4,233.864,1
1668545695,2022-11-15T20:54:55.000Z,0.49,3.92,247.756,
1668547495,2022-11-15T21:24:55.000Z,0.55,3.78,240.888,1
1668549295,2022-11-15T21:54:55.000Z,0.62,3.92,239.453,
1668551095,2022-11-15T22:24:55.000Z,0.6,3.92,235.822,1
1668552895,2022-11-15T22:54:55.000Z,0.6,3.52,221.292,
1668554695,2022-11-15T23:24:55.000Z,0.56,3.78,229.661,1
1668556495,2022-11-15T23:54:55.000Z,0.5,3.52,221.394,
1668558295,2022-11-16T00:24:55.000Z,0.49,3.52,221.798,1
1668560095,2022-11-16T00:54:55.000Z,0.44,3.64,227.765,
1668561895,2022-11-16T01:24:55.000Z,0.44,3.78,227.213,1
1668563695,2022-11-16T01:54:55.000Z,0.48,3.78,225.752,
1668565495,2022-11-16T02:24:55.000Z,0.53,3.92,226.419,1
1668567295,2022-11-16T02:54:55.000Z,0.5,3.92,221.878,
1668569095,2022-11-16T03:24:55.000Z,0.49,3.78,227.541,1
1668570895,2022-11-16T03:54:55.000Z,0.51,3.64,222.135,
1668572695,2022-11-16T04:24:55.000Z,0.54,3.3,215.998,1
1668574495,2022-11-16T04:54:55.000Z,0.54,3.4,225.676,
1668576295,2022-11-16T05:24:55.000Z,0.55,3.4,228.272,1
1668578095,2022-11-16T05:54:55.000Z,0.56,3.3,221.29,
1668579895,2022-11-16T06:24:55.000Z,0.54,3.2,223.865,1
1668581695,2022-11-16T06:54:55.000Z,0.57,3.64,246.709,
1668583495,2022-11-16T07:24:55.000Z,0.55,3.64,242.865,1
1668585295,2022-11-16T07:54:55.000Z,0.56,3.64,240.908,
1668587095,2022-11-16T08:24:55.000Z,0.56,3.4,227.443,1
1668588895,2022-11-16T08:54:55.000Z,0.54,3.52,223.209,
1668590695,2022-11-16T09:24:55.000Z,0.55,3.64,231.572,1
1668592495,2022-11-16T09:54:55.000Z,0.57,3.64,232.086,
1668594295,2022-11-16T10:24:55.000Z,0.52,3.52,227.553,1
1668596095,2022-11-16T10:54:55.000Z,0.48,3.52,224.909,
1668597895,2022-11-16T11:24:55.000Z,0.48,3.4,222.075,1
1668599695,2022-11-16T11:54:55.000Z,0.44,3.4,217.03,
1668601495,2022-11-16T12:24:55.000Z,0.43,3.52,211.436,1
1668603295,2022-11-16T12:54:55.000Z,0.38,3.3,208.669,
1668605095,2022-11-16T13:24:55.000Z,0.37,3.52,216.551,1
1668606895,2022-11-16T13:54:55.000Z,0.38,3.3,212.409,
1668608695,2022-11-16T14:24:55.000Z,0.39,2.26,158.18,1
1668610495,2022-11-16T14:54:55.000Z,0.37,2.22,130.208,
1668612295,2022-11-16T15:24:55.000Z,0.35,2.08,109.569,1
1668614095,2022-11-16T15:54:55.000Z,0.39,2.38,114.307,
1668615895,2022-11-16T16:24:55.000Z,0.37,2.48,107.272,1
1668617695,2022-11-16T16:54:55.000Z,0.33,2.32,102.529,
1668619495,2022-11-16T17:24:55.000Z,0.35,2.38,102.095,
1668621295,2022-11-16T17:54:55.000Z,0.32,11.36,204.228,
1668623095,2022-11-16T18:24:55.000Z,0.33,2.32,94.3,1
1668624895,2022-11-16T18:54:55.000Z,0.3,2.38,105.503,
1668626695,2022-11-16T19:24:55.000Z,0.31,2.22,100.655,1
1668628495,2022-11-16T19:54:55.000Z,0.34,2.48,107.522,
1668630295,2022-11-16T20:24:55.000Z,0.36,2.38,93.518,1
1668632095,2022-11-16T20:54:55.000Z,0.38,2.38,95.803,
1668633895,2022-11-16T21:24:55.000Z,0.32,2.38,107.103,1
1668635695,2022-11-16T21:54:55.000Z,0.31,2.32,103.59,
1668637495,2022-11-16T22:24:55.000Z,0.25,2.08,96.755,1
1668639295,2022-11-16T22:54:55.000Z,0.22,12.8,235.008,
1668641095,2022-11-16T23:24:55.000Z,0.19,10.24,241.928,1
1668642895,2022-11-16T23:54:55.000Z,0.17,10.24,240.842,
1668644695,2022-11-17T00:24:55.000Z,0.16,11.36,245.232,1
1668646495,2022-11-17T00:54:55.000Z,0.19,11.36,242.018,
1668648295,2022-11-17T01:24:55.000Z,0.19,25.6,320.371,1
1668650095,2022-11-17T01:54:55.000Z,0.2,25.6,359.21,
1668651895,2022-11-17T02:24:55.000Z,0.18,10.24,243.621,1
1668653695,2022-11-17T02:54:55.000Z,0.17,11.36,243.099,
1668655495,2022-11-17T03:24:55.000Z,0.17,20.48,172.255,1
1668657295,2022-11-17T03:54:55.000Z,0.16,10.24,233.768,
1668659095,2022-11-17T04:24:55.000Z,0.19,25.6,219.806,1
1668660895,2022-11-17T04:54:55.000Z,0.21,11.36,231.729,
1668662695,2022-11-17T05:24:55.000Z,0.22,1.64,241.679,1
1668664495,2022-11-17T05:54:55.000Z,0.25,1.86,253.451,
1668666295,2022-11-17T06:24:55.000Z,0.27,2.04,238.419,1
1668668095,2022-11-17T06:54:55.000Z,0.32,2.22,240.398,
1668669895,2022-11-17T07:24:55.000Z,0.32,2.32,233.234,1
1668671695,2022-11-17T07:54:55.000Z,0.31,2.26,233.322,
1668673495,2022-11-17T08:24:55.000Z,0.33,2.56,227.416,1
1668675295,2022-11-17T08:54:55.000Z,0.33,2.62,224.673,
1668677095,2022-11-17T09:24:55.000Z,0.34,2.56,214.588,1
1668678895,2022-11-17T09:54:55.000Z,0.3,2.56,215.963,
1668680695,2022-11-17T10:24:55.000Z,0.26,2.62,223.59,1
1668682495,2022-11-17T10:54:55.000Z,0.22,2.62,218.805,
1668684295,2022-11-17T11:24:55.000Z,0.23,2.76,211.312,1
1668686095,2022-11-17T11:54:55.000Z,0.24,2.62,217.122,
1668687895,2022-11-17T12:24:55.000Z,0.2,1.7,95.621,1
1668689695,2022-11-17T12:54:55.000Z,0.18,11.36,225.423,
1668691495,2022-11-17T13:24:55.000Z,0.2,1.6,52.98,1
1668693295,2022-11-17T13:54:55.000Z,0.21,1.76,44.387,
1668695095,2022-11-17T14:24:55.000Z,0.23,1.88,25.441,1
1668696895,2022-11-17T14:54:55.000Z,0.25,2.12,22.341,
1668698695,2022-11-17T15:24:55.000Z,0.29,2.48,15.976,1
1668700495,2022-11-17T15:54:55.000Z,0.31,2.56,14.978,
1668702295,2022-11-17T16:24:55.000Z,0.32,2.48,11.817,1
1668704095,2022-11-17T16:54:55.000Z,0.37,2.56,10.396,
1668705895,2022-11-17T17:24:55.000Z,0.42,2.62,360,1
1668707695,2022-11-17T17:54:55.000Z,0.44,3.3,345.98,
1668709495,2022-11-17T18:24:55.000Z,0.45,3.52,346.122,1
1668711295,2022-11-17T18:54:55.000Z,0.49,3.52,349.591,
1668713095,2022-11-17T19:24:55.000Z,0.5,3.52,349.38,1
1668714895,2022-11-17T19:54:55.000Z,0.52,3.64,352.022,
1668716695,2022-11-17T20:24:55.000Z,0.53,3.64,349.596,1
1668718495,2022-11-17T20:54:55.000Z,0.54,3.78,351.149,
1668720295,2022-11-17T21:24:55.000Z,0.51,3.64,349.446,1
1668722095,2022-11-17T21:54:55.000Z,0.53,3.4,356.637,
1668723895,2022-11-17T22:24:55.000Z,0.58,3.4,351.143,1
1668725695,2022-11-17T22:54:55.000Z,0.57,3.64,351.098,
1668727495,2022-11-17T23:24:55.000Z,0.57,3.64,352.709,1
1668729295,2022-11-17T23:54:55.000Z,0.61,3.52,352.875,
1668731095,2022-11-18T00:24:55.000Z,0.61,3.64,353.076,1
1668732895,2022-11-18T00:54:55.000Z,0.64,3.64,355.892,
1668734695,2022-11-18T01:24:55.000Z,0.64,3.78,354.943,1
1668736495,2022-11-18T01:54:55.000Z,0.67,3.64,356.96,
1668738295,2022-11-18T02:24:55.000Z,0.73,3.64,356.66,1
1668740095,2022-11-18T02:54:55.000Z,0.78,3.92,347.595,
1668741895,2022-11-18T03:24:55.000Z,0.94,3.92,348.752,1
1668743695,2022-11-18T03:54:55.000Z,0.97,4.44,337.536,
1668745495,2022-11-18T04:24:55.000Z,0.98,4.64,333.298,1
1668747295,2022-11-18T04:54:55.000Z,0.94,4.64,327.029,
1668749095,2022-11-18T05:24:55.000Z,0.77,4.64,325.542,1
1668750895,2022-11-18T05:54:55.000Z,0.81,4.44,331.267,
1668752695,2022-11-18T06:24:55.000Z,0.73,4.44,329.531,1
1668754495,2022-11-18T06:54:55.000Z,0.75,4.44,331.839,
1668756295,2022-11-18T07:24:55.000Z,0.67,4.26,335.976,1
1668758095,2022-11-18T07:54:55.000Z,0.68,4.26,334.03,
1668759895,2022-11-18T08:24:55.000Z,0.66,3.92,333.934,1
1668761695,2022-11-18T08:54:55.000Z,0.64,4.08,331.92,
1668763495,2022-11-18T09:24:55.000Z,0.63,3.92,338.427,1
1668765295,2022-11-18T09:54:55.000Z,0.55,3.78,342.814,
1668767095,2022-11-18T10:24:55.000Z,0.47,3,354.617,1
1668768895,2022-11-18T10:54:55.000Z,0.48,3.4,346.436,
1668770695,2022-11-18T11:24:55.000Z,0.47,3.2,352.327,1
1668772495,2022-11-18T11:54:55.000Z,0.45,3.3,355.097,
1668774295,2022-11-18T12:24:55.000Z,0.45,3.2,357.913,1
1668776095,2022-11-18T12:54:55.000Z,0.44,3.2,355.721,
1668777895,2022-11-18T13:24:55.000Z,0.44,3.2,354.037,1
1668779695,2022-11-18T13:54:55.000Z,0.41,3.2,358.392,
1668781495,2022-11-18T14:24:55.000Z,0.39,3.4,350.167,1
1668783295,2022-11-18T14:54:55.000Z,0.47,3.1,353.681,
1668785095,2022-11-18T15:24:55.000Z,0.47,3.52,355.312,1
1668786895,2022-11-18T15:54:55.000Z,0.43,3.4,354.061,
1668788695,2022-11-18T16:24:55.000Z,0.41,3.3,354.939,1
1668790495,2022-11-18T16:54:55.000Z,0.33,3,356.239,
1668792295,2022-11-18T17:24:55.000Z,0.41,2.84,354.83,1
1668794095,2022-11-18T17:54:55.000Z,0.46,3,349.639,
1668795895,2022-11-18T18:24:55.000Z,0.45,2.92,351.064,1
1668797695,2022-11-18T18:54:55.000Z,0.39,2.42,30.964,
1668799495,2022-11-18T19:24:55.000Z,0.33,2.32,18.231,1
1668801295,2022-11-18T19:54:55.000Z,0.31,2.48,2.606,
1668803095,2022-11-18T20:24:55.000Z,0.34,2.22,13.002,1
1668804895,2022-11-18T20:54:55.000Z,0.35,2.42,358.008,
1668806695,2022-11-18T21:24:55.000Z,0.35,2.68,347.151,1
1668808495,2022-11-18T21:54:55.000Z,0.33,2.76,346.901,
1668810295,2022-11-18T22:24:55.000Z,0.3,2.68,346.812,1
1668812095,2022-11-18T22:54:55.000Z,0.3,2.62,354.154,
1668813895,2022-11-18T23:24:55.000Z,0.27,2.48,357.429,1
1668815695,2022-11-18T23:54:55.000Z,0.24,2.42,1.24,
1668817495,2022-11-19T00:24:55.000Z,0.23,2.48,352.812,1
1668819295,2022-11-19T00:54:55.000Z,0.22,14.62,269.87,
1668821095,2022-11-19T01:24:55.000Z,0.21,11.36,257.023,1
1668822895,2022-11-19T01:54:55.000Z,0.2,11.36,236.811,
1668824695,2022-11-19T02:24:55.000Z,0.19,14.62,250.066,1
1668826495,2022-11-19T02:54:55.000Z,0.19,14.62,246.048,
1668828295,2022-11-19T03:24:55.000Z,0.2,11.36,249.801,1
1668830095,2022-11-19T03:54:55.000Z,0.27,12.8,242.213,
1668831895,2022-11-19T04:24:55.000Z,0.35,2.16,284.966,1
1668833695,2022-11-19T04:54:55.000Z,0.54,2.62,263.82,
1668835495,2022-11-19T05:24:55.000Z,0.79,3.52,246.03,1
1668837295,2022-11-19T05:54:55.000Z,1.02,4.08,245.211,
1668839095,2022-11-19T06:24:55.000Z,1.22,4.86,245.259,1
1668840895,2022-11-19T06:54:55.000Z,1.37,5.12,246.367,
1668842695,2022-11-19T07:24:55.000Z,2.1,25.6,344.6,1
1668844495,2022-11-19T07:54:55.000Z,1.95,6.02,247.135,
1668846295,2022-11-19T08:24:55.000Z,1.94,6.02,249.197,1
1668848095,2022-11-19T08:54:55.000Z,1.91,6.02,253.383,
1668849895,2022-11-19T09:24:55.000Z,2.02,6.02,255.86,1
1668851695,2022-11-19T09:54:55.000Z,1.95,6.4,245.733,
1668853495,2022-11-19T10:24:55.000Z,1.85,6.4,242.387,1
1668855295,2022-11-19T10:54:55.000Z,1.95,6.02,248.199,
1668857095,2022-11-19T11:24:55.000Z,2.04,6.4,243.034,1
1668858895,2022-11-19T11:54:55.000Z,1.96,6.82,241.28,
1668860695,2022-11-19T12:24:55.000Z,2.12,6.4,244.191,1
1668862495,2022-11-19T12:54:55.000Z,1.98,6.82,244.121,
1668864295,2022-11-19T13:24:55.000Z,1.91,6.82,245.072,1
1668866095,2022-11-19T13:54:55.000Z,1.9,6.82,245.143,
1668867895,2022-11-19T14:24:55.000Z,1.96,6.82,244.976,1
1668869695,2022-11-19T14:54:55.000Z,1.75,5.68,242.762,
1668871495,2022-11-19T15:24:55.000Z,1.77,6.82,246.58,1
1668873295,2022-11-19T15:54:55.000Z,1.77,6.82,243.753,
1668875095,2022-11-19T16:24:55.000Z,1.63,6.82,239.167,1
1668876895,2022-11-19T16:54:55.000Z,1.71,6.4,242.228,
1668878695,2022-11-19T17:24:55.000Z,1.64,6.4,241.784,1
1668880495,2022-11-19T17:54:55.000Z,1.65,6.02,242.93,
1668882295,2022-11-19T18:24:55.000Z,1.59,6.02,242.019,1
1668884095,2022-11-19T18:54:55.000Z,1.45,5.68,241.537,
1668885895,2022-11-19T19:24:55.000Z,1.47,5.12,246.441,1
1668887695,2022-11-19T19:54:55.000Z,1.41,6.82,238.944,
1668889495,2022-11-19T20:24:55.000Z,1.41,5.68,242.618,1
1668891295,2022-11-19T20:54:55.000Z,1.47,4.86,248.634,
1668893095,2022-11-19T21:24:55.000Z,1.4,5.38,246.875,1
1668894895,2022-11-19T21:54:55.000Z,1.47,4.64,253.985,
1668896695,2022-11-19T22:24:55.000Z,1.48,4.86,246.425,1
1668898495,2022-11-19T22:54:55.000Z,1.49,5.38,244.749,
1668900295,2022-11-19T23:24:55.000Z,1.55,5.68,243.734,1
1668902095,2022-11-19T23:54:55.000Z,1.57,5.12,251.565,
1668903895,2022-11-20T00:24:55.000Z,1.59,5.12,250.61,1
1668905695,2022-11-20T00:54:55.000Z,1.68,6.4,240.565,
1668907495,2022-11-20T01:24:55.000Z,1.67,4.86,270,1
1668909295,2022-11-20T01:54:55.000Z,1.69,5.68,252.154,
1668911095,2022-11-20T02:24:55.000Z,1.76,5.38,259.396,1
1668912895,2022-11-20T02:54:55.000Z,1.89,5.38,283.259,
1668914695,2022-11-20T03:24:55.000Z,2.05,5.68,272.247,1
1668916495,2022-11-20T03:54:55.000Z,2.28,6.4,252.286,
1668918295,2022-11-20T04:24:55.000Z,2.34,6.82,246.453,1
1668920095,2022-11-20T04:54:55.000Z,2.57,6.82,244.702,
1668921895,2022-11-20T05:24:55.000Z,2.57,7.3,242.42,1
1668923695,2022-11-20T05:54:55.000Z,2.27,7.3,242.173,
1668925495,2022-11-20T06:24:55.000Z,2.33,7.3,241.644,1
1668927295,2022-11-20T06:54:55.000Z,2.22,7.3,244.468,
1668929095,2022-11-20T07:24:55.000Z,2.02,6.82,238.82,1
1668930895,2022-11-20T07:54:55.000Z,2.04,6.82,241.516,
1668932695,2022-11-20T08:24:55.000Z,2.16,6.02,240.704,1
1668934495,2022-11-20T08:54:55.000Z,2.06,7.3,239.147,
1668936295,2022-11-20T09:24:55.000Z,2.12,7.3,240.444,1
1668938095,2022-11-20T09:54:55.000Z,2.05,7.86,238.2,
1668939895,2022-11-20T10:24:55.000Z,2.12,6.4,239.644,1
1668941695,2022-11-20T10:54:55.000Z,2.19,6.02,240.665,
1668943495,2022-11-20T11:24:55.000Z,2.12,6.82,243.435,1
1668945295,2022-11-20T11:54:55.000Z,2.11,6.82,240.642,
1668947095,2022-11-20T12:24:55.000Z,2.36,6.4,241.719,1
1668948895,2022-11-20T12:54:55.000Z,2.16,7.3,241.581,
1668950695,2022-11-20T13:24:55.000Z,2.06,6.82,245.433,1
1668952495,2022-11-20T13:54:55.000Z,2.18,7.86,239.878,
1668954295,2022-11-20T14:24:55.000Z,2.1,7.3,241.966,1
1668956095,2022-11-20T14:54:55.000Z,2.12,7.3,244.526,
1668957895,2022-11-20T15:24:55.000Z,2.25,7.3,243.382,1
1668959695,2022-11-20T15:54:55.000Z,2.02,6.82,247.553,
1668961495,2022-11-20T16:24:55.000Z,2.01,6.82,244.153,1
1668963295,2022-11-20T16:54:55.000Z,2.16,6.4,241.823,
1668965095,2022-11-20T17:24:55.000Z,2.23,6.4,247.027,1
1668966895,2022-11-20T17:54:55.000Z,2.32,6.82,245.474,
1668968695,2022-11-20T18:24:55.000Z,2.29,7.3,239.945,1
1668970495,2022-11-20T18:54:55.000Z,2.25,7.3,239.731,
1668972295,2022-11-20T19:24:55.000Z,2.18,7.3,239.288,1
1668974095,2022-11-20T19:54:55.000Z,2.26,7.3,239.006,
1668975895,2022-11-20T20:24:55.000Z,2.18,7.3,240.401,1
1668977695,2022-11-20T20:54:55.000Z,2.12,6.82,239.127,
1668979495,2022-11-20T21:24:55.000Z,2.11,6.82,241.295,1
1668981295,2022-11-20T21:54:55.000Z,2,6.4,237.254,
1668983095,2022-11-20T22:24:55.000Z,1.86,6.82,238.381,1
1668984895,2022-11-20T22:54:55.000Z,1.9,6.02,241.749,
1668986695,2022-11-20T23:24:55.000Z,1.95,6.82,240.524,1
1668988495,2022-11-20T23:54:55.000Z,1.76,6.82,242.115,
1668990295,2022-11-21T00:24:55.000Z,1.79,6.4,241.143,1
1668992095,2022-11-21T00:54:55.000Z,1.79,6.02,243.354,
1668993895,2022-11-21T01:24:55.000Z,1.67,6.82,242.494,1
1668995695,2022-11-21T01:54:55.000Z,1.61,6.4,242.489,
1668997495,2022-11-21T02:24:55.000Z,1.69,5.68,247.072,1
1668999295,2022-11-21T02:54:55.000Z,1.59,6.02,243.71,
1669001095,2022-11-21T03:24:55.000Z,1.57,5.12,241.161,1
1669002895,2022-11-21T03:54:55.000Z,1.68,6.4,248.615,
1669004695,2022-11-21T04:24:55.000Z,1.59,5.68,245.658,1
1669006495,2022-11-21T04:54:55.000Z,1.64,6.4,245.864,
1669008295,2022-11-21T05:24:55.000Z,1.6,6.02,246.573,1
1669010095,2022-11-21T05:54:55.000Z,1.66,5.68,240.857,
1669011895,2022-11-21T06:24:55.000Z,1.61,5.68,240.85,1
1669013695,2022-11-21T06:54:55.000Z,1.53,5.68,236.485,
1669015495,2022-11-21T07:24:55.000Z,1.49,6.02,234.86,1
1669017295,2022-11-21T07:54:55.000Z,1.5,5.68,232.352,
1669019095,2022-11-21T08:24:55.000Z,1.47,5.68,235.008,1
1669020895,2022-11-21T08:54:55.000Z,1.42,5.12,232.861,
1669022695,2022-11-21T09:24:55.000Z,1.32,5.68,230.353,1
1669024495,2022-11-21T09:54:55.000Z,1.4,5.68,228.826,
1669026295,2022-11-21T10:24:55.000Z,1.46,5.68,229.612,1
1669028095,2022-11-21T10:54:55.000Z,1.4,5.38,226.7,
1669029895,2022-11-21T11:24:55.000Z,1.35,5.68,228.623,1
1669031695,2022-11-21T11:54:55.000Z,1.32,6.02,239.026,
1669033495,2022-11-21T12:24:55.000Z,1.32,5.38,232.174,1
1669035295,2022-11-21T12:54:55.000Z,1.27,5.38,240.527,
1669037095,2022-11-21T13:24:55.000Z,1.24,5.68,244.068,1
1669038895,2022-11-21T13:54:55.000Z,1.25,5.68,247.247,
1669040695,2022-11-21T14:24:55.000Z,1.2,5.12,242.034,1
1669042495,2022-11-21T14:54:55.000Z,1.16,5.12,240.359,
1669044295,2022-11-21T15:24:55.000Z,1.2,5.38,242.399,1
1669046095,2022-11-21T15:54:55.000Z,1.27,4.86,251.586,
1669047895,2022-11-21T16:24:55.000Z,1.18,5.12,245.091,1
1669049695,2022-11-21T16:54:55.000Z,1.16,5.12,246.14,
1669051495,2022-11-21T17:24:55.000Z,1.17,5.38,248.989,1
1669053295,2022-11-21T17:54:55.000Z,1.14,5.12,246.673,
1669055095,2022-11-21T18:24:55.000Z,1.14,4.86,245.001,1
1669056895,2022-11-21T18:54:55.000Z,1.08,4.64,237.32,
1669058695,2022-11-21T19:24:55.000Z,1.24,5.12,241.707,
1669060495,2022-11-21T19:54:55.000Z,1.15,4.86,243.851,
1669062295,2022-11-21T20:24:55.000Z,1.06,4.64,241.653,
1669064095,2022-11-21T20:54:55.000Z,1.02,5.12,238.836,
1669065895,2022-11-21T21:24:55.000Z,1.04,4.86,238.176,1
1669067695,2022-11-21T21:54:55.000Z,1.07,4.86,236.898,
1669069495,2022-11-21T22:24:55.000Z,1,4.86,236.378,1
1669071295,2022-11-21T22:54:55.000Z,1.06,5.12,235.067,
1669073095,2022-11-21T23:24:55.000Z,1.03,5.12,232.827,
1669074895,2022-11-21T23:54:55.000Z,1.03,5.38,239.626,
1669076695,2022-11-22T00:24:55.000Z,0.96,5.12,240.451,1
1669078495,2022-11-22T00:54:55.000Z,0.92,4.64,237.529,
1669080295,2022-11-22T01:24:55.000Z,0.91,4.86,240.381,1
1669082095,2022-11-22T01:54:55.000Z,0.87,5.12,240.07,
